nct_id,nct_id_original,pt_cohort,include,concept_id,concept_name,domain,negation,concept_group_id,start_index,end_index,entity_source_text,temporal_source_text,before_days,numeric_source_text,numeric_att_min,numeric_att_max,is_exclusion,to_display
NCT04387656,NCT04387656,1,1,4273629,Chemotherapy,Procedure,0,506498416,685,697,chemotherapy,within the past 6 weeks,42,,-99999,99999,0,1
NCT04387656,NCT04387656,1,1,4273629,Chemotherapy,Procedure,0,506498116,368,380,chemotherapy,,0,,-99999,99999,0,1
NCT04390503,NCT04390503_B,1,1,4273629,Chemotherapy,Procedure,0,506503416,1237,1249,chemotherapy,within the past 6 months,180,,-99999,99999,0,1
NCT04401410,NCT04401410,1,1,4273629,Chemotherapy,Procedure,0,506518716,1407,1419,chemotherapy,> 3 months ago,-38,,-99999,99999,0,1
NCT04401410,NCT04401410,1,1,4273629,Chemotherapy,Procedure,0,506519516,1111,1126,cytotoxic chemo,within 3 months,90,,-99999,99999,0,1
NCT04387656,NCT04387656,1,1,926978,Chimeric antigen receptor T-cell (CAR-T) therapy,Procedure,0,506498016,840,878,chimeric antigen receptor (CAR)-T cell,within the past 6 weeks,42,,-99999,99999,0,1
NCT04455958,NCT04455958,1,1,926978,Chimeric antigen receptor T-cell (CAR-T) therapy,Procedure,0,506576316,839,885,chimeric antigen receptor (CAR) T-cell therapy,history of,0,,-99999,99999,0,1
NCT04354870,NCT04354870_A,1,1,4292405,Collection of sputum,Procedure,0,506431916,284,304,collection of sputum,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_B,2,1,4292405,Collection of sputum,Procedure,0,506432416,284,304,collection of sputum,,0,,-99999,99999,0,1
NCT04432870,NCT04432870,1,1,4249893,Colonoscopy,Procedure,0,,69,80,colonoscopy,,0,,-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,4300757,Computed axial tomography,Procedure,0,,2148,2184,"CT imaging, with or without contrast",for >1 year,365,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4300757,Computed axial tomography,Procedure,0,506373116,419,443,computed tomography (CT),,0,,-99999,99999,0,1
NCT04331795,NCT04331795_B,2,1,4300757,Computed axial tomography,Procedure,0,,419,443,computed tomography (CT),history of,0,,-99999,99999,0,1
NCT04335552,NCT04335552,1,1,4300757,Computerized axial tomography,Procedure,0,506386716,733,740,CT scan,,0,,-99999,99999,0,1
NCT03376854,NCT03376854,1,0,37018292,Continuous renal replacement therapy,Procedure,1,,869,873,CRRT,Prior,0,,-99999,99999,0,1
NCT04328012,NCT04328012_1,1,0,37018292,Continuous renal replacement therapy,Procedure,1,,369,394,renal replacement therapy,within 1 month,30,,-99999,99999,0,1
NCT04328012,NCT04328012_2,2,0,37018292,Continuous renal replacement therapy,Procedure,1,,369,394,renal replacement therapy,History of,0,,-99999,99999,0,1
NCT04328012,NCT04328012_3,3,0,37018292,Continuous renal replacement therapy,Procedure,1,,369,394,renal replacement therapy,within the prior week,7,,-99999,99999,0,1
NCT04328012,NCT04328012_4,4,0,37018292,Continuous renal replacement therapy,Procedure,1,,369,394,renal replacement therapy,within the prior week,7,,-99999,99999,0,1
NCT04354714,NCT04354714,1,1,37018292,Continuous renal replacement therapy,Procedure,0,506431216,1612,1637,renal replacement therapy,,0,,-99999,99999,0,1
NCT04311177,NCT04311177,1,0,4027509,Contraception,Procedure,1,506350616,656,697,protocol allowed version of contraception,currently,10000,,-99999,99999,0,1
NCT04341441,NCT04341441,1,0,4027509,Contraception,Procedure,1,,1419,1432,contraception,prior to study entry,0,,-99999,99999,0,1
NCT04490486,NCT04490486,1,0,4246067,Corneal transplant,Procedure,1,,2084,2100,corneal grafting,active,0,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4336464,Coronary artery bypass graft,Procedure,0,506371916,767,810,coronary artery bypass graft (CABG) surgery,history of,0,,-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4336464,Coronary artery bypass graft,Procedure,0,506444216,1078,1106,coronary artery bypass graft,history of,0,,-99999,99999,0,1
NCT04449042,NCT04449042,1,1,4304358,Diagnostic procedure,Procedure,0,506573916,142,177,diagnostic procedure under sedation,,0,,-99999,99999,0,1
NCT04388826,NCT04388826,1,1,4032243,Dialysis procedure,Procedure,0,,438,446,dialysis,at screening,0,,-99999,99999,0,1
NCT04491227,NCT04491227,1,1,4032243,Dialysis procedure,Procedure,0,506616716,153,161,dialysis,,0,,-99999,99999,0,1
NCT04491227,NCT04491227,1,1,4032243,Dialysis procedure,Procedure,0,506616616,181,197,Chronic dialysis,,0,,-99999,99999,0,1
NCT04445402,NCT04445402,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506570616,47,67,Stem Cell Transplant,,0,,-99999,99999,0,1
NCT04336410,NCT04336410,1,1,4163951,Electrocardiographic procedure,Procedure,0,,534,567,Screening electrocardiogram (ECG),within 30 days preceding Day 0.,1,clinically significant findings,-99999,99999,0,1
NCT04341727,NCT04341727,1,1,4163951,Electrocardiographic procedure,Procedure,0,,152,175,Electrocardiogram (ECG),Concurrent use of,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,4163951,Electrocardiographic procedure,Procedure,0,,1991,2014,Electrocardiogram (ECG),at time of screening,0,no clinically significant findings,-99999,99999,0,1
NCT04452565,NCT04452565,1,1,4163951,Electrocardiographic procedure,Procedure,0,,148,165,Electrocardiogram,48 hours prior to enrollment,2,,-99999,99999,0,1
NCT04449042,NCT04449042,1,1,4158569,Emergency procedure,Procedure,0,506574116,224,242,emergent procedure,,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,44515631,Endotracheal intubation,Procedure,0,506412916,1533,1556,Endotracheal intubation,,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,44515631,Endotracheal intubation,Procedure,0,506412616,912,935,endotracheal intubation,,0,,-99999,99999,0,1
NCT04366791,NCT04366791,1,1,44515631,Endotracheal intubation,Procedure,0,506458116,386,409,endotracheal intubation,,0,,-99999,99999,0,1
NCT04329923,NCT04329923_3,3,1,4138691,Excision of lesion of stomach,Procedure,0,506371416,2077,2117,major resection of the stomach or bowels,,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506412916,1673,1677,ECMO,,0,,-99999,99999,0,1
NCT04372602,NCT04372602,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506473416,623,665,extracorporeal membrane oxygenation (ECMO),,0,,-99999,99999,0,1
NCT04388527,NCT04388527,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506498516,344,348,ECMO,,0,,-99999,99999,0,1
NCT04401579,NCT04401579,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506522916,1176,1218,extracorporeal membrane oxygenation (ECMO),,0,,-99999,99999,0,1
NCT04412772,NCT04412772,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506541916,414,456,extracorporeal membrane oxygenation (ECMO),,0,,-99999,99999,0,1
NCT04424901,NCT04424901,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506554616,1665,1669,ECMO,,0,,-99999,99999,0,1
NCT04491227,NCT04491227,1,1,4120120,Hemodialysis,Procedure,0,506616616,199,226,hemo dialysis,,0,,-99999,99999,0,1
NCT04482699,NCT04482699,1,1,4052536,Extracorporeal membrane oxygenation,Procedure,0,506605816,346,381,extracorporeal membrane oxygenation,no more than 4 days from RAPA-501 infusion,4,,-99999,99999,0,1
NCT04490486,NCT04490486,1,0,4118634,Grafting to skin,Procedure,1,,2058,2100,skin grafting,active,0,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4120120,Hemodialysis,Procedure,0,506371816,1361,1373,hemodialysis,,0,,-99999,99999,0,1
NCT04495764,NCT04495764,1,1,4120120,Hemodialysis,Procedure,0,,121,133,hemodialysis,,0,,-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506340316,641,687,hematopoietic stem cell transplantation (HSCT),at any time in the past,10000,,-99999,99999,0,1
NCT04363866,NCT04363866,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506451316,1285,1305,stem cell transplant,,0,,-99999,99999,0,1
NCT04370834,NCT04370834,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506467516,1077,1111,hematopoietic stem cell transplant,within the past 12 months,365,,-99999,99999,0,1
NCT04374565,NCT04374565,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506479216,513,533,stem cell transplant,,0,,-99999,99999,0,1
NCT04401410,NCT04401410,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,506519416,1161,1215,hematopoeitic stem cell transplantation,,0,,-99999,99999,0,1
NCT04407546,NCT04407546,1,1,4120445,Hemopoietic stem cell transplant,Procedure,0,,327,366,hematopoietic stem cell transplantation,prior to study enrollment,0,,-99999,99999,0,1
NCT04351243,NCT04351243,1,1,4201025,High concentration oxygen therapy,Procedure,0,506420716,466,482,high-flow oxygen,,0,,-99999,99999,0,1
NCT04364737,NCT04364737,1,1,4201025,High concentration oxygen therapy,Procedure,0,506452416,388,404,high-flow oxygen,,0,,-99999,99999,0,1
NCT04406064,NCT04406064,1,1,4201025,High concentration oxygen therapy,Procedure,0,506530216,378,390,High flow 02,,0,,-99999,99999,0,1
NCT04406389,NCT04406389,1,1,4201025,High concentration oxygen therapy,Procedure,0,506530316,290,306,high flow oxygen,,0,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,46274010,History of radiation therapy to the chest,Procedure,0,506371916,1135,1164,radiation therapy to the lung,history of,0,,-99999,99999,0,1
NCT04312009,NCT04312009,1,1,4140455,Home oxygen therapy,Procedure,0,,274,281,home O2,within 24 hours prior to randomization,1,,-99999,99999,0,1
NCT04392219,NCT04392219,1,0,4141760,Hormone replacement therapy,Procedure,1,,2816,2843,hormone replacement therapy,history of,0,,-99999,99999,0,1
NCT04370834,NCT04370834,1,1,4061650,Hormone therapy,Procedure,0,506467116,382,398,hormonal therapy,,0,,-99999,99999,0,1
NCT04361214,NCT04361214,1,1,4295112,Immunological therapy,Procedure,0,506445016,1572,1585,immunotherapy,,0,,-99999,99999,0,1
NCT04370834,NCT04370834,1,1,4295112,Immunological therapy,Procedure,0,506467116,365,378,immunotherapy,,0,,-99999,99999,0,1
NCT04329897,NCT04329897,1,1,4189532,Implantation of joint replacement,Procedure,0,,62,87,primary joint replacement,,0,,-99999,99999,0,1
NCT03376854,NCT03376854,1,1,4168133,Incision of trachea,Procedure,0,506332616,149,161,tracheostomy,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_A,1,1,4168133,Incision of trachea,Procedure,0,506431916,306,318,tracheostomy,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_B,2,1,4168133,Incision of trachea,Procedure,0,506432416,306,318,tracheostomy,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_A,1,1,4013354,Insertion of endotracheal tube,Procedure,0,506431916,218,237,tracheal intubation,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_B,2,1,4013354,Insertion of endotracheal tube,Procedure,0,506432416,218,237,tracheal intubation,,0,,-99999,99999,0,1
NCT04404361,NCT04404361,1,1,4208272,"Inspiration mandatory ventilation therapy, initiation and management",Procedure,0,,511,514,IMV,prior to randomization,0,,-99999,99999,0,1
NCT04482621,NCT04482621,1,1,4027323,Intermittent mechanical traction,Procedure,0,506604016,37,72,Intermittent Mechanical Ventilation,,0,,-99999,99999,0,1
NCT04399889,NCT04399889,1,1,4057263,Intermittent positive pressure ventilation,Procedure,0,,643,672,positive pressure ventilation,History,0,,-99999,99999,0,1
NCT04352985,NCT04352985,1,1,4237460,Intermittent positive pressure ventilation via endotracheal tube,Procedure,0,506424216,996,1050,positive pressure ventilation via an endotracheal tube,for at least 6 hours,0,,-99999,99999,0,1
NCT04352985,NCT04352985,1,1,4237460,Intermittent positive pressure ventilation via endotracheal tube,Procedure,0,506424216,1054,1029,tracheostomy tube positive pressure ventilation via,for at least 6 hours,0,,-99999,99999,0,1
NCT04306393,NCT04306393,1,1,4202832,Intubation,Procedure,0,,112,121,intubated,at the time of enrollment,10000,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4202832,Intubation,Procedure,0,506371916,623,633,intubation,history of,0,,-99999,99999,0,1
NCT04338347,NCT04338347,1,1,4202832,Intubation,Procedure,0,506392116,582,612,mechanical invasive intubation,,0,,-99999,99999,0,1
NCT02735707,NCT02735707,1,1,44790095,Invasive ventilation,Procedure,0,506331516,438,482,Non-invasive ventilatory support,Up to 48 hours after ICU admission,2,,-99999,99999,0,1
NCT02735707,NCT02735707,1,1,44790095,Invasive ventilation,Procedure,0,506331516,454,482,Invasive ventilatory support,Up to 48 hours after ICU admission,2,,-99999,99999,0,1
NCT04341116,NCT04341116,1,1,44790095,Invasive ventilation,Procedure,0,506396416,522,553,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04345601,NCT04345601,1,1,44790095,Invasive ventilation,Procedure,0,506407316,442,488,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04354155,NCT04354155,1,1,44790095,Invasive ventilation,Procedure,0,506428816,524,544,invasive ventilation,,0,,-99999,99999,0,1
NCT04354714,NCT04354714,1,1,44790095,Invasive ventilation,Procedure,0,506430616,501,532,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04359810,NCT04359810,1,1,44790095,Invasive ventilation,Procedure,0,,407,438,invasive mechanical ventilation,within 7 days of randomization,7,,-99999,99999,0,1
NCT04354870,NCT04354870_A,1,1,4122259,Nasopharyngeal swab,Procedure,0,506431916,182,216,nasopharyngeal specimen collection,,0,,-99999,99999,0,1
NCT04372602,NCT04372602,1,1,44790095,Invasive ventilation,Procedure,0,506473416,549,580,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04388527,NCT04388527,1,1,44790095,Invasive ventilation,Procedure,0,506498516,309,340,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04402060,NCT04402060,1,1,44790095,Invasive ventilation,Procedure,0,506523816,200,246,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04406389,NCT04406389,1,1,44790095,Invasive ventilation,Procedure,0,506530316,221,252,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04432298,NCT04432298,1,1,4162736,Oxygen administration by mask,Procedure,0,506561216,435,444,face mask,at time of randomization,0,,-99999,99999,0,1
NCT04412772,NCT04412772,1,1,44790095,Invasive ventilation,Procedure,0,506542316,272,319,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04452669,NCT04452669,1,1,44790095,Invasive ventilation,Procedure,0,,85,116,invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04494646,NCT04494646,1,1,44790095,Invasive ventilation,Procedure,0,506621616,370,401,invasive mechanical ventilation,for up to 2 days,2,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4054047,Lobectomy,Procedure,0,506371916,1113,1122,lobectomy,history of,0,,-99999,99999,0,1
NCT04384055,NCT04384055,1,1,789337,Lung ultrasound,Procedure,0,,243,258,lung ultrasound,within 28 days from initial evaluation for covid-19 related illness,28,,-99999,99999,0,1
NCT04384055,NCT04384055,1,0,789337,Lung ultrasound,Procedure,1,,382,397,lung ultrasound,within 28 days from initial evaluation for covid-19 related illness,28,,-99999,99999,0,1
NCT04354870,NCT04354870_B,2,1,4122259,Nasopharyngeal swab,Procedure,0,506432416,182,216,nasopharyngeal specimen collection,,0,,-99999,99999,0,1
NCT04461353,NCT04461353,1,1,4122259,Nasopharyngeal swab,Procedure,0,506583116,1038,1103,nasopharyngeal swab tested with the ID NOW COVID-19 assay (Abbot),,0,,-99999,99999,0,1
NCT04354870,NCT04354870_A,1,1,4206920,Nebulizer therapy,Procedure,0,506431916,239,258,nebulizer treatment,,0,,-99999,99999,0,1
NCT04354870,NCT04354870_B,2,1,4206920,Nebulizer therapy,Procedure,0,506432416,239,258,nebulizer treatment,,0,,-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506338716,276,300,non-invasive ventilation,,0,,-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506340216,276,300,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04317040,NCT04317040,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506355216,255,279,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04338347,NCT04338347,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506392116,634,675,noninvasive positive pressure ventilation,,0,,-99999,99999,0,1
NCT04346615,NCT04346615,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506410116,643,667,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506412916,1630,1671,noninvasive positive pressure ventilation,,0,,-99999,99999,0,1
NCT04347239,NCT04347239,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506412616,1009,1050,noninvasive positive pressure ventilation,,0,,-99999,99999,0,1
NCT04354155,NCT04354155,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506428816,508,544,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04376684,NCT04376684,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506482416,636,660,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04401436,NCT04401436,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506520116,467,491,non-invasive ventilation,,0,,-99999,99999,0,1
NCT04424901,NCT04424901,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506554616,1622,1663,noninvasive positive pressure ventilation,,0,,-99999,99999,0,1
NCT04494646,NCT04494646,1,1,40486624,Noninvasive positive pressure ventilation,Procedure,0,506621616,331,355,non-invasive ventilation,for up to 2 days,2,,-99999,99999,0,1
NCT04193878,NCT04193878,1,1,4177224,Noninvasive ventilation,Procedure,0,506343416,645,648,NIV,at enrollment,0,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,0,4177224,Noninvasive ventilation,Procedure,1,506372016,1470,1505,non-invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04341116,NCT04341116,1,1,4177224,Noninvasive ventilation,Procedure,0,506396416,506,553,non-invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04359810,NCT04359810,1,1,4177224,Noninvasive ventilation,Procedure,0,,391,438,non-invasive mechanical ventilation,within 7 days of randomization,7,,-99999,99999,0,1
NCT04389840,NCT04389840,1,1,4177224,Noninvasive ventilation,Procedure,0,506501916,364,387,noninvasive ventilation,,0,,-99999,99999,0,1
NCT04402060,NCT04402060,1,1,4177224,Noninvasive ventilation,Procedure,0,506523816,212,246,noninvasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04412772,NCT04412772,1,1,4177224,Noninvasive ventilation,Procedure,0,506542316,284,319,non-invasive mechanical ventilation,,0,,-99999,99999,0,1
NCT04447469,NCT04447469,1,1,4177224,Noninvasive ventilation,Procedure,0,506573216,565,568,NIV,,0,,-99999,99999,0,1
NCT04482621,NCT04482621,1,1,4177224,Noninvasive ventilation,Procedure,0,506604016,74,116,non-invasive mechanical ventilation (NIMV),,0,,-99999,99999,0,1
NCT04370834,NCT04370834,1,1,2718921,"Not otherwise classified, antineoplastic drugs",Procedure,0,506467116,298,321,cancer-directed therapy,,0,,-99999,99999,0,1
NCT04449042,NCT04449042,1,1,4171773,Operative general anesthesia,Procedure,0,506573916,142,199,diagnostic procedure under general anesthesia,,0,,-99999,99999,0,1
NCT04449042,NCT04449042,1,1,4171773,Operative general anesthesia,Procedure,0,506574016,35,93,inpatient procedure under general anesthesia,,0,,-99999,99999,0,1
NCT04449042,NCT04449042,1,1,4155973,Outpatient procedure,Procedure,0,506574016,48,93,outpatient procedure under general anesthesia,,0,,-99999,99999,0,1
NCT04326452,NCT04326452,1,1,4162736,Oxygen administration by mask,Procedure,0,,127,146,oxygen by face mask,currently,10000,,-99999,99999,0,1
NCT04433546,NCT04433546,1,1,4162736,Oxygen administration by mask,Procedure,0,506562216,356,390,Receiving oxygen (O2) by face mask,,0,,-99999,99999,0,1
NCT04432298,NCT04432298,1,1,4155151,Oxygen administration by nasal cannula,Procedure,0,506561216,420,433,nasal cannula,at time of randomization,0,,-99999,99999,0,1
NCT04433546,NCT04433546,1,1,4155151,Oxygen administration by nasal cannula,Procedure,0,506562216,356,414,Receiving oxygen (O2) by nasal cannula/prongs,,0,,-99999,99999,0,1
NCT04482621,NCT04482621,1,1,4155151,Oxygen administration by nasal cannula,Procedure,0,506604016,120,143,High Flow Nasal Cannula,,0,,-99999,99999,0,1
NCT04331366,NCT04331366,1,1,44790731,Oxygen administration by non rebreather mask,Procedure,0,,110,139,oxygen by non-rebreather mask,,0,,-99999,99999,0,1
NCT04372368,NCT04372368,1,1,44790731,Oxygen administration by non rebreather mask,Procedure,0,506472116,994,1020,non-rebreather oxygenation,,0,,-99999,99999,0,1
NCT04355494,NCT04355494,1,1,37521841,Oxygen supplementation,Procedure,0,,387,409,oxygen supplementation,at Screening or within the 7 days prior to Screening,7,,-99999,99999,0,1
NCT04363346,NCT04363346,1,1,37521841,Oxygen supplementation,Procedure,0,,326,348,oxygen supplementation,at time of consent signing,0,,-99999,99999,0,1
NCT04388683,NCT04388683,1,1,37521841,Oxygen supplementation,Procedure,0,506499216,273,295,oxygen supplementation,,0,,-99999,99999,0,1
NCT04402060,NCT04402060,1,1,37521841,Oxygen supplementation,Procedure,0,506523816,167,189,oxygen supplementation,,0,,-99999,99999,0,1
NCT04470622,NCT04470622,1,1,37521841,Oxygen supplementation,Procedure,0,,192,212,supplemental. oxygen,within 48 hours,2,,-99999,99999,0,1
NCT03808922,NCT03808922_covid19sub,1,1,4239130,Oxygen therapy,Procedure,0,,64,83,supplemental oxygen,for >1 year,365,,-99999,99999,0,1
NCT03808922,NCT03808922_main,2,1,4239130,Oxygen therapy,Procedure,0,,64,83,supplemental oxygen,for >1 year,365,,-99999,99999,0,1
NCT04193878,NCT04193878,1,1,4239130,Oxygen therapy,Procedure,0,506344616,556,575,supplemental oxygen,,0,,-99999,99999,0,1
NCT04280705,NCT04280705,1,1,4239130,Oxygen therapy,Procedure,0,506345016,1144,1163,supplemental oxygen,,0,,-99999,99999,0,1
NCT04292899,NCT04292899,1,1,4239130,Oxygen therapy,Procedure,0,506348916,907,926,supplemental oxygen,at screening,0,,-99999,99999,0,1
NCT04315298,NCT04315298,2,1,4239130,Oxygen therapy,Procedure,0,506354116,369,388,supplemental oxygen,,0,,-99999,99999,0,1
NCT04317040,NCT04317040,1,1,4239130,Oxygen therapy,Procedure,0,506355216,283,289,oxygen,,0,,-99999,99999,0,1
NCT04323761,NCT04323761,1,1,4239130,Oxygen therapy,Procedure,0,506360216,1102,1121,supplemental oxygen,at baseline,0,,-99999,99999,0,1
NCT04331795,NCT04331795_A,1,1,4239130,Oxygen therapy,Procedure,0,506371916,874,889,supplemental O2,history of,0,,-99999,99999,0,1
NCT04332991,NCT04332991,1,1,4239130,Oxygen therapy,Procedure,0,506376316,589,603,oxygen therapy,,0,,-99999,99999,0,1
NCT04332991,NCT04332991,1,1,4239130,Oxygen therapy,Procedure,0,506376316,468,487,supplemental oxygen,,0,,-99999,99999,0,1
NCT04334460,NCT04334460,1,1,4239130,Oxygen therapy,Procedure,0,506380916,658,692,supplemental oxygen administration,,0,,-99999,99999,0,1
NCT04335123,NCT04335123,1,1,4239130,Oxygen therapy,Procedure,0,506386016,213,219,oxygen,,0,,-99999,99999,0,1
NCT04335552,NCT04335552,1,1,4239130,Oxygen therapy,Procedure,0,506386616,911,930,supplemental oxygen,of any duration,0,,-99999,99999,0,1
NCT04340232,NCT04340232,1,1,4239130,Oxygen therapy,Procedure,0,506394616,468,487,supplemental oxygen,,0,,-99999,99999,0,1
NCT04341675,NCT04341675,1,1,4239130,Oxygen therapy,Procedure,0,506397516,192,211,supplemental oxygen,,0,,-99999,99999,0,1
NCT04344184,NCT04344184,1,1,4239130,Oxygen therapy,Procedure,0,506404916,283,302,supplemental oxygen,,0,,-99999,99999,0,1
NCT04344184,NCT04344184,1,1,4239130,Oxygen therapy,Procedure,0,,338,357,supplemental oxygen,,0,,-99999,99999,0,1
NCT04344184,NCT04344184,1,1,4239130,Oxygen therapy,Procedure,0,,402,421,supplemental oxygen,,0,,-99999,99999,0,1
NCT04346615,NCT04346615,1,1,4239130,Oxygen therapy,Procedure,0,506410116,614,633,supplemental oxygen,,0,,-99999,99999,0,1
NCT04347226,NCT04347226,1,1,4239130,Oxygen therapy,Procedure,0,,459,478,supplemental oxygen,14 days prior to registration,14,,-99999,99999,0,1
NCT04348656,NCT04348656,1,1,4239130,Oxygen therapy,Procedure,0,,153,172,supplemental oxygen,Onset >12 days prior to randomization,12,,-99999,99999,0,1
NCT04351152,NCT04351152,1,1,4239130,Oxygen therapy,Procedure,0,506419816,399,418,supplemental oxygen,,0,,-99999,99999,0,1
NCT04353206,NCT04353206,1,0,4239130,Oxygen therapy,Procedure,1,,863,869,oxygen,at the time enrollment is considered,10000,,-99999,99999,0,1
NCT04354714,NCT04354714,1,1,4239130,Oxygen therapy,Procedure,0,506430616,536,556,supplementary oxygen,,0,,-99999,99999,0,1
NCT04355728,NCT04355728,1,1,4239130,Oxygen therapy,Procedure,0,506433616,548,567,supplemental oxygen,at screening,0,,-99999,99999,0,1
NCT04356443,NCT04356443,1,1,4239130,Oxygen therapy,Procedure,0,506434516,249,264,supplemental O2,,0,,-99999,99999,0,1
NCT04356443,NCT04356443,1,1,4239130,Oxygen therapy,Procedure,0,,304,319,supplemental O2,prior to hospital admission,0,,-99999,99999,0,1
NCT04356937,NCT04356937,1,1,4239130,Oxygen therapy,Procedure,0,506435416,929,944,supplemental O2,within 72 hours,3,,-99999,99999,0,1
NCT04359797,NCT04359797,1,1,4239130,Oxygen therapy,Procedure,0,,117,136,supplemental oxygen,,0,,-99999,99999,0,1
NCT04359810,NCT04359810,1,1,4239130,Oxygen therapy,Procedure,0,,370,389,supplemental oxygen,within 7 days of randomization,7,,-99999,99999,0,1
NCT04362137,NCT04362137,1,1,4239130,Oxygen therapy,Procedure,0,506445816,720,739,supplemental oxygen,,0,,-99999,99999,0,1
NCT04364737,NCT04364737,1,1,4239130,Oxygen therapy,Procedure,0,506452416,339,358,supplemental oxygen,,0,,-99999,99999,0,1
NCT04365101,NCT04365101,1,1,4239130,Oxygen therapy,Procedure,0,,684,703,Supplemental oxygen,since the onset of hospitalization,0,,-99999,99999,0,1
NCT04365127,NCT04365127,1,1,4239130,Oxygen therapy,Procedure,0,506455216,215,234,supplemental oxygen,,0,,-99999,99999,0,1
NCT04366791,NCT04366791,1,1,4239130,Oxygen therapy,Procedure,0,506457916,191,205,oxygen support,at the time of enrollment,10000,,-99999,99999,0,1
NCT04397757,NCT04397757,1,1,4239130,Oxygen therapy,Procedure,0,506512816,746,765,supplemental oxygen,within 24 hours prior to randomization,1,,-99999,99999,0,1
NCT04399980,NCT04399980,1,1,4239130,Oxygen therapy,Procedure,0,506516016,400,419,supplemental oxygen,,0,,-99999,99999,0,1
NCT04401293,NCT04401293,1,1,4239130,Oxygen therapy,Procedure,0,,552,571,supplemental oxygen,within 72 hours of hospital admission or transfer from another facility within 72 hours of index presentation,3,,-99999,99999,0,1
NCT04401579,NCT04401579,1,1,4239130,Oxygen therapy,Procedure,0,506522916,1116,1135,supplemental oxygen,,0,,-99999,99999,0,1
NCT04406064,NCT04406064,1,1,4239130,Oxygen therapy,Procedure,0,,281,305,supplemental oxygenation,,0,,-99999,99999,0,1
NCT04407260,NCT04407260,1,1,4239130,Oxygen therapy,Procedure,0,506530916,146,184,supplemental high-flow oxygen delivery,,0,,-99999,99999,0,1
